,semantic,correct_relationships,model,CF,dataset
0,1,1.0,MLP0,causal_recourse,sanity-3-lin
1,1,1.0,MLP0,causal_recourse,sanity-3-lin
2,1,1.0,MLP0,causal_recourse,sanity-3-lin
3,1,1.0,MLP0,causal_recourse,sanity-3-lin
4,1,1.0,MLP0,causal_recourse,sanity-3-lin
5,1,1.0,MLP0,causal_recourse,sanity-3-lin
6,1,1.0,MLP0,causal_recourse,sanity-3-lin
7,1,1.0,MLP0,causal_recourse,sanity-3-lin
8,1,1.0,MLP0,causal_recourse,sanity-3-lin
9,1,1.0,MLP0,causal_recourse,sanity-3-lin
10,1,1.0,MLP0,causal_recourse,sanity-3-lin
11,1,1.0,MLP0,causal_recourse,sanity-3-lin
12,1,1.0,MLP0,causal_recourse,sanity-3-lin
13,1,1.0,MLP0,causal_recourse,sanity-3-lin
14,1,1.0,MLP0,causal_recourse,sanity-3-lin
15,1,1.0,MLP0,causal_recourse,sanity-3-lin
16,1,1.0,MLP0,causal_recourse,sanity-3-lin
17,1,1.0,MLP0,causal_recourse,sanity-3-lin
18,1,1.0,MLP0,causal_recourse,sanity-3-lin
19,1,1.0,MLP0,causal_recourse,sanity-3-lin
20,1,1.0,MLP0,causal_recourse,sanity-3-lin
21,1,1.0,MLP0,causal_recourse,sanity-3-lin
22,1,1.0,MLP0,causal_recourse,sanity-3-lin
23,1,1.0,MLP0,causal_recourse,sanity-3-lin
24,1,1.0,MLP0,causal_recourse,sanity-3-lin
25,1,1.0,MLP0,causal_recourse,sanity-3-lin
26,1,1.0,MLP0,causal_recourse,sanity-3-lin
27,1,1.0,MLP0,causal_recourse,sanity-3-lin
28,1,1.0,MLP0,causal_recourse,sanity-3-lin
29,1,1.0,MLP0,causal_recourse,sanity-3-lin
30,1,1.0,MLP0,causal_recourse,sanity-3-lin
31,1,1.0,MLP0,causal_recourse,sanity-3-lin
32,0,1.0,MLP0,causal_recourse,sanity-3-lin
33,1,1.0,MLP0,causal_recourse,sanity-3-lin
34,1,1.0,MLP0,causal_recourse,sanity-3-lin
35,1,1.0,MLP0,causal_recourse,sanity-3-lin
36,1,1.0,MLP0,causal_recourse,sanity-3-lin
37,1,1.0,MLP0,causal_recourse,sanity-3-lin
38,1,1.0,MLP0,causal_recourse,sanity-3-lin
39,1,1.0,MLP0,causal_recourse,sanity-3-lin
40,1,1.0,MLP0,causal_recourse,sanity-3-lin
41,1,1.0,MLP0,causal_recourse,sanity-3-lin
42,0,1.0,MLP0,causal_recourse,sanity-3-lin
43,1,1.0,MLP0,causal_recourse,sanity-3-lin
44,1,1.0,MLP0,causal_recourse,sanity-3-lin
45,1,1.0,MLP0,causal_recourse,sanity-3-lin
46,1,1.0,MLP0,causal_recourse,sanity-3-lin
47,1,1.0,MLP0,causal_recourse,sanity-3-lin
48,1,1.0,MLP0,causal_recourse,sanity-3-lin
49,1,1.0,MLP0,causal_recourse,sanity-3-lin
50,1,1.0,MLP0,causal_recourse,sanity-3-lin
51,1,1.0,MLP0,causal_recourse,sanity-3-lin
52,1,1.0,MLP0,causal_recourse,sanity-3-lin
53,1,1.0,MLP0,causal_recourse,sanity-3-lin
54,1,1.0,MLP0,causal_recourse,sanity-3-lin
55,1,1.0,MLP0,causal_recourse,sanity-3-lin
56,1,1.0,MLP0,causal_recourse,sanity-3-lin
57,1,1.0,MLP0,causal_recourse,sanity-3-lin
58,1,1.0,MLP0,causal_recourse,sanity-3-lin
59,1,1.0,MLP0,causal_recourse,sanity-3-lin
60,1,1.0,MLP0,causal_recourse,sanity-3-lin
61,1,1.0,MLP0,causal_recourse,sanity-3-lin
62,1,1.0,MLP0,causal_recourse,sanity-3-lin
63,1,1.0,MLP0,causal_recourse,sanity-3-lin
64,1,1.0,MLP0,causal_recourse,sanity-3-lin
65,1,1.0,MLP0,causal_recourse,sanity-3-lin
66,1,1.0,MLP0,causal_recourse,sanity-3-lin
67,1,1.0,MLP0,causal_recourse,sanity-3-lin
68,1,1.0,MLP0,causal_recourse,sanity-3-lin
69,1,1.0,MLP0,causal_recourse,sanity-3-lin
70,1,1.0,MLP0,causal_recourse,sanity-3-lin
71,1,1.0,MLP0,causal_recourse,sanity-3-lin
72,1,1.0,MLP0,causal_recourse,sanity-3-lin
73,1,1.0,MLP0,causal_recourse,sanity-3-lin
74,1,1.0,MLP0,causal_recourse,sanity-3-lin
75,1,1.0,MLP0,causal_recourse,sanity-3-lin
76,1,1.0,MLP0,causal_recourse,sanity-3-lin
77,1,1.0,MLP0,causal_recourse,sanity-3-lin
78,1,1.0,MLP0,causal_recourse,sanity-3-lin
79,1,1.0,MLP0,causal_recourse,sanity-3-lin
80,1,1.0,MLP0,causal_recourse,sanity-3-lin
81,0,1.0,MLP0,causal_recourse,sanity-3-lin
82,1,1.0,MLP0,causal_recourse,sanity-3-lin
83,1,1.0,MLP0,causal_recourse,sanity-3-lin
84,1,1.0,MLP0,causal_recourse,sanity-3-lin
85,1,1.0,MLP0,causal_recourse,sanity-3-lin
