label,x1,x2,x3
1.0,-3.8222509906900934,3.206102861797466,1.3940951149512286
0.0,-0.12518610173116174,-0.26748855179492265,-0.06559281257768808
0.0,1.3888189102637134,-2.4206454609921484,0.11909278462997097
0.0,-0.1738733263060288,-0.7153788361648892,-1.2018554220873114
1.0,-0.6373068409679121,1.07168376299628,0.3794418619304955
0.0,-2.087104211446332,2.2187195847190737,-0.24893852177646453
0.0,-1.895168325325661,2.3867548329161345,-0.7184433611134695
0.0,0.7216270323921059,-0.507612642691269,-0.9519296871242273
0.0,1.7728478385437232,-1.0685092373961276,-0.7229620091977047
1.0,1.7831598877770107,-0.904945889622016,1.1076160490071985
0.0,-1.5896439008581353,-0.1520727190079687,-0.6884407742875583
0.0,1.5647891059076482,-2.4190987563220108,-1.7980754840633435
0.0,0.7879103300795743,-1.0192862875696131,-0.08394863289175575
1.0,-1.3359396480350445,1.3132621225477035,0.2906992089128483
0.0,-2.413814072668744,1.7437234988507102,-0.17681284093095767
1.0,-1.9972668322017144,2.9092905031900202,0.4662358183412928
1.0,-2.33636852349613,4.3163168917867285,1.9384878827684464
1.0,0.5427814606808041,-0.35661950509907014,0.6086899621584493
1.0,-2.8439861400752005,2.928327172273412,1.174112692938324
1.0,-1.4271989438982304,2.2766551990025614,-0.6858749319645014
1.0,2.3106059128134633,-4.1764456680169,1.9579669403517712
1.0,-0.5656988663211293,0.5941678067595397,1.1715092186480502
1.0,-3.538971950767621,4.518007776235138,1.4695819097112752
0.0,-0.421055174607045,-0.22209882259406677,-1.2408892387760786
0.0,-2.389662993146191,1.1631024132442256,1.1190225663878544
0.0,1.6007330151455916,-1.7865386252453699,-0.867726515853391
1.0,-3.1098825803012478,3.0491971470993273,0.4125343531238039
0.0,1.1419799138740054,-2.050632195789464,-2.1363383293129488
1.0,1.3137231828969071,0.7824380931540438,-0.9801874035071529
1.0,-3.818262104946972,3.3395657239390264,1.082524824564543
0.0,1.6082671663441892,-2.7619265177707577,0.3961664041450099
1.0,-0.3515730019236254,0.25795168285301395,0.7318136904121073
1.0,-2.2138991757726507,3.121759813477142,1.3205639913236018
0.0,2.360168130828013,-2.342753881829782,-0.5324465208757516
1.0,0.8103065065475925,-0.3247125865035902,-0.44736983666473007
0.0,1.8495845310466172,-2.7210951253797746,-0.29889941122721925
1.0,-4.717182187622021,6.204870634025535,2.1367668722255564
1.0,0.962385680250101,-0.40067465233165767,-0.047187124136818026
1.0,2.495458245242957,-1.447756676365347,0.9730857630842159
1.0,-2.348593626601938,2.7137542590771075,0.3459396196231723
1.0,-4.415305921309647,5.240189959038432,0.10900325839807434
0.0,-1.6472387331025644,0.774186173425337,0.10082236466020522
1.0,-3.7684404084498784,3.277029991760316,0.7368077557771535
1.0,1.444853537557488,-0.09837294200145807,-0.034380625898899564
1.0,-1.4959369962129547,3.0556789434969183,1.969778446945843
0.0,0.05859683099797519,-1.205662430717052,0.5068162145946746
0.0,-0.6271013868291968,0.876837454693009,-1.2430866942899172
1.0,1.8055747028061735,-2.236518503291401,1.0655161235157444
0.0,1.9758233372885634,-2.672854806653425,-3.3108395956281007
1.0,-1.989151572859214,2.273991268214664,2.620064611263203
1.0,-0.4155240669137066,1.5564869992791146,0.08104003291721701
0.0,1.9778722722111377,-1.5262097989269439,-0.4722265727726793
0.0,0.7296286008642088,-1.0491410507832437,-0.2858200716262405
1.0,-0.38978014319266907,0.9046413231278291,0.5918767564625043
0.0,2.352039365974326,-2.7120155395552272,-0.5606651178569336
0.0,3.0994075205025093,-2.6872932197719073,-0.6502481177551187
1.0,-2.0505184344217775,3.4469841348775105,2.0681384213544742
0.0,0.6443725608134678,-2.7215322201142955,-0.08256834723705075
1.0,-1.8881627544507347,2.685415052990768,-0.38185822884560605
0.0,-2.4659614174183884,0.9269064958479198,0.8491024674267851
1.0,-2.7721507583891327,4.000478468933594,1.3856190824972812
0.0,0.005008283234503974,-0.6420338931073647,-0.7055317846963349
0.0,0.2198561186122282,-1.4375274962187121,0.44374935823809475
1.0,-1.0994826835165017,1.7947519106052492,0.23614124225244745
1.0,-2.684833039256418,3.049003102398829,0.4063356515117857
0.0,0.5396932374256369,-1.538880140387295,-0.6066484906584763
0.0,-0.738206971058019,-0.5147927861103747,-2.593726602032894
0.0,0.6199631537106464,-0.8074446412019286,-0.6975623355495513
0.0,-2.4957710649080163,1.2916841147368197,0.9113057175644053
0.0,2.132804697174807,-3.1942776700984346,-0.7143404255696312
0.0,2.597397293221623,-2.4817765028001895,-1.7757606908947157
0.0,-1.210419469789183,0.24454783553408632,0.9652472405860998
1.0,-2.8019259246376533,3.228465214664196,0.36841984789077076
1.0,0.48939150070242055,1.0007520951810562,-0.946917891831138
1.0,1.0799152637400375,-1.2284706786406199,1.952890555197862
0.0,1.3209300619256577,-1.190778999940073,-1.284820841376491
1.0,0.012134089860228126,2.0059626429752586,1.3815888765225361
0.0,-1.1144629916780202,-0.07313812569932665,-0.8433217818633372
1.0,-1.8952679880882828,3.0865031832690244,0.8126892309866638
1.0,-4.101304964055935,5.172162561968418,0.18579442892113196
0.0,0.0710735175392696,0.7832438216345136,-1.0399395499880668
1.0,0.4958713263483363,0.7958765243842949,0.7459652420848998
1.0,-2.0892320807495266,2.3698070467081456,0.8932807027739607
1.0,0.3138845154223975,-0.8968140110216649,0.9361401672347681
1.0,-1.7083009142928542,2.8028742055134215,0.5809215753678496
1.0,-3.029731060163555,4.16257327187645,3.1095085590874265
1.0,1.2206308043071632,-0.11531690281387541,0.300548981948925
1.0,0.6479122525461191,-0.6034101702268826,0.4483177513077976
0.0,1.3247582395335418,-2.0409527531468683,-1.8024295214172683
0.0,-1.2889527028074537,1.4803149569190648,-0.30845321103313716
1.0,-0.5190009664829502,1.461230984050786,0.8590373982045263
1.0,0.9757135043299742,0.048638285529991276,-0.023282515814586416
0.0,2.638960527599833,-3.068636654674428,-0.44752800225397943
0.0,1.9080226625361911,-1.592649766408801,-1.1192550641895842
0.0,0.29256045518781215,-1.601338759673768,-0.2637596936874299
1.0,0.7065093931410766,0.2784407098647744,0.22348153871498347
0.0,1.3269945132700975,-2.110303269995161,-1.6416611117205242
1.0,-3.0228144532134396,3.808069812784987,1.4434265752161655
0.0,0.024396782350681878,-1.1737013597408437,-1.9922704477356459
1.0,0.5447474413641951,0.48666846506981276,0.3331425689333467
1.0,-2.0404475223668865,2.362282712389657,2.2541409958045704
0.0,0.49634973962440365,-1.27770743524135,0.3859411659899648
1.0,-2.2111153450977157,2.902471726178241,1.2893614103267785
0.0,1.7147317275176999,-2.305093419323031,-1.3879634434035575
1.0,2.277856655030514,-1.5283016175853859,1.50087948150804
1.0,-1.3012985673309618,1.0271870919502404,1.5684499392233007
0.0,-1.8754150221227026,0.15436789649303972,-0.8987687998784424
0.0,2.4980117703044273,-3.4804280107853645,-1.2199696559959967
1.0,-2.383144865954085,1.9527301572668008,1.6236813409456838
1.0,-0.7373868275167204,2.1055758512652982,2.285671999757246
1.0,-2.352803434919438,3.2539470654486626,-0.5688394404740944
1.0,-1.4721068427241264,3.0959682550462686,-0.30332404809921576
1.0,0.8864374352095485,0.7671977808203096,0.09233456054338543
0.0,0.9441478173471891,-1.4788986219381042,-2.493611294059682
0.0,0.62261348253779,-0.8111003422966194,-0.15259925123784213
1.0,2.3448540311806942,-2.7561339555112325,0.6139527267112111
0.0,0.26707396189146493,-0.9385845671925415,-1.6599294599393115
0.0,-2.906595654947674,1.0651009456112157,0.24805241863050748
0.0,3.1209935658451093,-3.1357412838619516,-1.2096563476685456
0.0,1.9778475646543314,-3.263413158365442,0.9229850373952737
0.0,-1.3851136986930364,1.3509418171587089,-0.30131209277802573
1.0,0.4347412607895964,1.6810295487733882,1.96098753798141
0.0,-4.219224648195368,3.7098795518646597,0.11905358474516925
1.0,-3.164353551040047,3.3591275566681142,1.4527400169491562
1.0,-5.843879741257425,6.7505281270667075,1.6473836630665044
1.0,-2.1677772827147557,2.4480685746806627,0.3653556130201263
0.0,-0.14194181916131154,0.4344260071036074,-0.6890191582361392
0.0,1.0599052567964384,-1.4223076904845184,0.020513761536585406
1.0,-3.990358927205815,3.7584809521445823,0.2995670291909429
0.0,1.0829118531720399,-2.042922375359868,-1.146351225989503
1.0,-2.508166583684757,3.3542115925741647,2.1858673103350235
0.0,-0.16049080881387767,-1.5810008478002182,0.14425547510247877
1.0,-0.271447921873718,1.2425362602559202,0.940700620877497
0.0,-1.0381520004432212,-0.36554638430202124,-0.5348927147099289
1.0,0.6733862193387874,0.28922105473786486,-0.0800037724318991
0.0,0.43158445685644997,-0.7854019830686311,-0.423347940275447
0.0,-0.5530352778398206,-0.6788334102932596,0.13987879603567133
1.0,-0.4035586295636626,0.9828572746432991,0.8673398390251474
1.0,-2.1026129218984213,3.0313804569741962,0.6224630978370563
0.0,3.254038108921119,-3.6921167570246562,-1.552972277990749
1.0,0.7976610931299124,-0.07705054445097925,0.7811908755702995
0.0,-2.2244286718274724,-0.06065582284187787,-0.09298152109350685
0.0,-3.765972313654358,2.445376023907758,-1.0177909884767593
0.0,-0.8414775917425312,2.1338865222112604,-1.6438969991139996
1.0,-0.8326022709778791,0.6089329967799629,0.40850031110657026
0.0,-1.0335841939431751,-0.8286291325056725,-1.0883102917012808
0.0,0.3707793271526376,-1.0696455075946312,0.18218971885542687
0.0,0.2932932316269943,-1.2166937041520751,-1.0651270733206033
1.0,-3.5837448442658375,3.417783112792913,0.8084443084799435
0.0,-1.8972775836175144,1.5265265998098672,-0.09163375719050054
1.0,-0.0804073292785017,0.2593390582166625,1.8127352083635453
1.0,-3.442034826295874,3.372568774683299,1.6213561101746754
1.0,-2.518913032592576,3.8786522876295946,2.1910143204656
1.0,-2.5990915168663946,3.023640116586064,0.6500032224222622
1.0,0.46202147117804493,-0.004349859984458859,0.8443745476776687
1.0,-1.4287243722315726,2.5938814961260945,0.6686842330210867
1.0,1.0790478021502792,-1.467816552579861,1.156589619396275
0.0,0.7118439694888823,-1.9737214128473675,-0.5304002199936713
1.0,-1.775855854652156,2.9828261792844053,-0.7405755882723002
0.0,0.00847295889536781,0.12736878921274467,-1.9663556800059843
1.0,-1.871060545299458,2.0104117531983863,2.0773610305991386
0.0,1.1506024928446337,-1.78393241437487,0.0900514951993735
0.0,-0.5030468593574806,-0.11380847374609682,0.4906523886373435
1.0,1.995693754370362,-1.1489714155995183,1.3021896761102203
1.0,-3.0795314099484483,4.064187208086059,-0.7896647122018631
1.0,1.090309799206435,-0.3064863934597766,-0.3807073236364303
1.0,-0.5738926925912742,1.366854298036749,0.07694911026459
1.0,-0.866282138423544,1.4353116756833029,1.0577890452066634
0.0,-1.9579503584328242,2.0894730885109807,-0.26816947089477877
0.0,0.6375009971179315,-0.8128806814389121,-1.3727188640186214
0.0,1.9475119085755672,-0.737188058634014,-1.2972700702268323
1.0,-1.173670786175231,0.7999499156847973,1.2907220158844581
0.0,0.38163497995587004,-0.011655766075123086,-0.7263642863241048
0.0,-2.9735419174670765,2.16952891951283,-0.1583123503169579
1.0,-1.0723551816959982,0.41305614484554776,0.6841444278544917
0.0,-1.8113502918670252,1.5751957240097987,-0.3957139918258014
0.0,0.9173022549816013,-1.721240631708765,-2.089393467933753
0.0,-0.608455440987187,1.4063072664654874,-1.2605471291578865
0.0,1.3590550934803667,-2.707089345025396,-0.6656269782977889
1.0,-0.36590963717606484,0.4651392605571378,0.5953177636457028
1.0,-2.8540932616322854,2.9866013584744664,0.4017004326865823
0.0,-0.6060562192747698,-1.204743359044911,0.09895405308410277
0.0,0.47108362089534483,-0.9121074414189536,-1.817310205317607
0.0,1.7775960617922721,-1.5218965237441293,-1.836897868814527
1.0,-3.786606859851405,4.215334853145473,3.118439286588039
