label,x1,x2,x6,x7,x3,x8,x4,x5
0.0,25.496714153011233,-0.6784947304872218,0.3482862476668184,-1.9805719675604068,0.038076734758823505,0.038788986652244825,80.0834069678392,11.92182054719625
0.0,24.861735698828817,-0.3054994630536529,0.28332359253566647,-1.054985646936872,1.5099371849921763,-0.09575779828470979,80.74408994538412,12.730343399535906
0.0,25.64768853810069,-0.5973810610451429,-0.9365198458054912,-0.587028406292586,0.31476692345969587,0.9341799038307584,80.37887398409853,10.102339290006341
0.0,26.523029856408026,0.11041804694611956,0.5795842217637382,0.14966891092469145,0.6210298618458,1.5373212087539616,78.79660938522858,13.315537853522905
0.0,24.765846625276666,1.1971785314619128,-1.490082675576618,1.0241623266068782,1.212707539143251,0.7175718139328229,79.95930460266926,11.929272876329652
0.0,24.76586304305082,-0.7710421571412046,-0.6541843257603286,0.6941359433717644,0.4363538540120758,1.0323678294716159,80.7051420115657,11.7238292491309
0.0,26.57921281550739,1.000820497768414,-1.9990878128978078,-1.1793247984474855,-1.2862636020197111,-0.252783976259839,80.26368869019556,10.653688974715052
0.0,25.76743472915291,-0.7816720723468876,1.5586265169628146,-0.3717122621656524,1.5559361991366059,0.11425343827416497,79.40484192334917,10.951257056085
0.0,24.53052561406505,-0.8476272124968842,-0.23154949394529548,0.07637558870256657,1.7455393421963523,1.4880233412607167,80.62536819532801,11.234964199247898
0.0,25.542560043585965,0.8185946183432132,2.1668840348163116,-0.2622071244464994,-1.320264890728724,0.5188452465248333,80.75645746491699,10.189275250233987
0.0,24.536582307187537,0.9219363780076167,0.802949926519495,-0.26929522586829435,-0.5525595595177872,-0.25010873253886445,78.95739381664741,11.264316694145636
0.0,24.53427024642974,0.8514099367626543,0.44809821335102445,-1.7227433246542718,2.5145650224141054,-0.019131744952253074,78.34151406407712,10.674703442586239
0.0,25.241962271566035,-1.3157974082181412,-0.5862276942809993,-1.1527341511396405,0.7368739239352327,1.0025692657703609,81.86248825727942,12.320207322026919
