,semantic,correct_relationships,Success_Rate,model,CF,dataset
49,0.0,0.0,,linear0,growingspheres,economic
50,0.0,0.0,,linear0,growingspheres,economic
51,0.0,0.0,,linear0,growingspheres,economic
52,0.0,0.0,,linear0,growingspheres,economic
53,0.0,0.0,,linear0,growingspheres,economic
54,0.0,0.0,,linear0,growingspheres,economic
55,0.0,0.0,,linear0,growingspheres,economic
56,0.0,0.0,,linear0,growingspheres,economic
57,0.0,0.0,,linear0,growingspheres,economic
58,0.0,0.0,,linear0,growingspheres,economic
59,0.0,0.0,,linear0,growingspheres,economic
60,0.0,0.0,,linear0,growingspheres,economic
61,0.0,0.0,,linear0,growingspheres,economic
62,0.0,0.0,,linear0,growingspheres,economic
63,0.0,0.0,,linear0,growingspheres,economic
64,0.0,0.0,,linear0,growingspheres,economic
65,0.0,0.0,,linear0,growingspheres,economic
66,0.0,0.0,,linear0,growingspheres,economic
67,0.0,0.0,,linear0,growingspheres,economic
68,0.0,0.0,,linear0,growingspheres,economic
69,0.0,0.0,,linear0,growingspheres,economic
70,0.0,0.0,,linear0,growingspheres,economic
71,0.0,0.0,,linear0,growingspheres,economic
72,0.0,0.0,,linear0,growingspheres,economic
73,0.0,0.0,,linear0,growingspheres,economic
74,0.0,0.0,,linear0,growingspheres,economic
75,0.0,0.18181818181818182,,linear0,growingspheres,economic
76,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
77,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
78,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
79,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
80,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
81,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
82,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
83,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
84,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
85,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
86,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
87,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
88,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
89,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
90,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
91,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
92,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
93,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
94,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
95,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
96,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
97,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
98,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
99,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
100,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
101,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
102,0.18181818181818182,0.2727272727272727,,linear0,growingspheres,economic
103,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
104,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
105,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
106,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
107,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
108,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
109,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
110,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
111,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
112,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
113,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
114,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
115,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
116,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
117,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
118,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
119,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
120,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
121,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
122,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
123,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
124,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
125,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
126,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
127,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
128,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
129,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
130,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
131,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
132,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
133,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
134,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
135,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
136,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
137,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
138,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
139,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
140,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
141,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
142,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
143,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
144,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
145,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
146,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
147,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
148,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
149,0.18181818181818182,0.2727272727272727,,linear0,growingspheres,economic
150,0.18181818181818182,0.18181818181818182,,linear0,growingspheres,economic
