,semantic,correct_relationships,Success_Rate,model,CF,dataset
63,0.0,0.0,,linear0,cchvae,sanity-3-non-add
64,0.0,0.0,,linear0,cchvae,sanity-3-non-add
65,0.0,0.0,,linear0,cchvae,sanity-3-non-add
66,0.0,0.0,,linear0,cchvae,sanity-3-non-add
67,0.0,0.0,,linear0,cchvae,sanity-3-non-add
68,0.0,0.0,,linear0,cchvae,sanity-3-non-add
69,0.0,0.0,,linear0,cchvae,sanity-3-non-add
70,0.0,0.0,,linear0,cchvae,sanity-3-non-add
71,0.0,0.0,,linear0,cchvae,sanity-3-non-add
72,0.0,0.0,,linear0,cchvae,sanity-3-non-add
73,0.0,0.0,,linear0,cchvae,sanity-3-non-add
74,0.0,0.0,,linear0,cchvae,sanity-3-non-add
75,0.0,0.0,,linear0,cchvae,sanity-3-non-add
76,0.0,0.0,,linear0,cchvae,sanity-3-non-add
77,0.0,0.0,,linear0,cchvae,sanity-3-non-add
78,0.0,0.0,,linear0,cchvae,sanity-3-non-add
79,0.0,0.0,,linear0,cchvae,sanity-3-non-add
80,0.0,0.0,,linear0,cchvae,sanity-3-non-add
81,0.0,0.0,,linear0,cchvae,sanity-3-non-add
82,0.0,0.0,,linear0,cchvae,sanity-3-non-add
83,0.0,0.0,,linear0,cchvae,sanity-3-non-add
84,0.0,0.0,,linear0,cchvae,sanity-3-non-add
85,1.0,0.0,,linear0,cchvae,sanity-3-non-add
86,0.0,0.0,,linear0,cchvae,sanity-3-non-add
87,0.0,0.0,,linear0,cchvae,sanity-3-non-add
88,0.0,0.0,,linear0,cchvae,sanity-3-non-add
89,0.0,0.0,,linear0,cchvae,sanity-3-non-add
90,0.0,0.0,,linear0,cchvae,sanity-3-non-add
91,0.0,1.0,,linear0,cchvae,sanity-3-non-add
92,0.0,0.0,,linear0,cchvae,sanity-3-non-add
93,0.0,0.0,,linear0,cchvae,sanity-3-non-add
94,0.0,0.0,,linear0,cchvae,sanity-3-non-add
95,0.0,0.0,,linear0,cchvae,sanity-3-non-add
96,0.0,0.0,,linear0,cchvae,sanity-3-non-add
97,0.0,0.0,,linear0,cchvae,sanity-3-non-add
98,1.0,0.0,,linear0,cchvae,sanity-3-non-add
99,0.0,0.0,,linear0,cchvae,sanity-3-non-add
100,0.0,0.0,,linear0,cchvae,sanity-3-non-add
101,0.0,0.0,,linear0,cchvae,sanity-3-non-add
102,0.0,0.0,,linear0,cchvae,sanity-3-non-add
103,0.0,0.0,,linear0,cchvae,sanity-3-non-add
104,0.0,0.0,,linear0,cchvae,sanity-3-non-add
105,0.0,0.0,,linear0,cchvae,sanity-3-non-add
106,0.0,0.0,,linear0,cchvae,sanity-3-non-add
107,0.0,0.0,,linear0,cchvae,sanity-3-non-add
108,0.0,0.0,,linear0,cchvae,sanity-3-non-add
109,0.0,0.0,,linear0,cchvae,sanity-3-non-add
110,0.0,0.0,,linear0,cchvae,sanity-3-non-add
111,0.0,0.0,,linear0,cchvae,sanity-3-non-add
112,0.0,0.0,,linear0,cchvae,sanity-3-non-add
113,0.0,0.0,,linear0,cchvae,sanity-3-non-add
114,0.0,0.0,,linear0,cchvae,sanity-3-non-add
115,0.0,0.0,,linear0,cchvae,sanity-3-non-add
116,0.0,0.0,,linear0,cchvae,sanity-3-non-add
117,0.0,0.0,,linear0,cchvae,sanity-3-non-add
118,0.0,0.0,,linear0,cchvae,sanity-3-non-add
119,0.0,0.0,,linear0,cchvae,sanity-3-non-add
120,0.0,0.0,,linear0,cchvae,sanity-3-non-add
121,0.0,0.0,,linear0,cchvae,sanity-3-non-add
122,0.0,0.0,,linear0,cchvae,sanity-3-non-add
123,0.0,0.0,,linear0,cchvae,sanity-3-non-add
124,0.0,0.0,,linear0,cchvae,sanity-3-non-add
125,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
126,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
127,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
128,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
129,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
130,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
131,1.0,1.0,,linear0,cchvae,sanity-3-non-add
132,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
133,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
134,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
135,1.0,1.0,,linear0,cchvae,sanity-3-non-add
136,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
137,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
138,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
139,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
140,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
141,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
142,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
143,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
144,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
145,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
146,1.0,1.0,,linear0,cchvae,sanity-3-non-add
147,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
148,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
149,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
150,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
151,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
152,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
153,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
154,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
155,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
156,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
157,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
158,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
159,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
160,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
161,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
162,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
163,1.0,1.0,,linear0,cchvae,sanity-3-non-add
164,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
165,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
166,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
167,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
168,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
169,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
170,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
171,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
172,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
173,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
174,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
175,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
176,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
177,1.0,1.0,,linear0,cchvae,sanity-3-non-add
178,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
179,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
180,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
181,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
182,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
183,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
184,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
185,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
186,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
187,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
188,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
189,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
190,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
191,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
192,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
193,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
194,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
195,1.0,1.0,,linear0,cchvae,sanity-3-non-add
196,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
197,1.0,1.0,,linear0,cchvae,sanity-3-non-add
198,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
199,1.0,1.0,,linear0,cchvae,sanity-3-non-add
200,1.0,1.0,,linear0,cchvae,sanity-3-non-add
201,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
202,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
203,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
204,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
205,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
206,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
207,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
208,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
209,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
210,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
211,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
212,1.0,1.0,,linear0,cchvae,sanity-3-non-add
213,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
214,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
215,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
216,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
217,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
218,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
219,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
220,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
221,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
222,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
223,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
224,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
225,1.0,1.0,,linear0,cchvae,sanity-3-non-add
226,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
227,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
228,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
229,1.0,1.0,,linear0,cchvae,sanity-3-non-add
230,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
231,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
232,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
233,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
234,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
235,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
236,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
237,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
238,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
239,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
240,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
241,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
242,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
243,1.0,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
244,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
245,1.0,1.0,,linear0,cchvae,sanity-3-non-add
246,0.6666666666666666,1.0,,linear0,cchvae,sanity-3-non-add
247,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
248,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
249,0.6666666666666666,0.6666666666666666,,linear0,cchvae,sanity-3-non-add
