label,x1,x2,x3,x4,x6,x5,x7
1.0,0.0,-14.912130175350164,-0.13940121619618806,-3.1775725836086597,-1.3097967093431995,-9.271666807535283,-4.800593257164245
1.0,1.0,-11.99321927390336,-0.07337833593101734,0.3826390612874879,-1.2172300534512766,0.348261552355557,-10.061911085983187
1.0,1.0,12.44266445195779,0.2945049158566102,2.954868317193727,2.8305699967579874,1.4774189650620517,7.258035244306698
0.0,1.0,-1.9347074494882577,-0.07964324691506924,1.8269499510308096,-0.849983334475942,3.988270106150102,0.6203245872222478
0.0,0.0,7.9595079376951645,0.1026061862494293,-2.4160509855599326,-1.1310184137772321,4.621680599896894,1.3864147452505176
1.0,0.0,8.091223693418357,-0.22814354306490425,1.1512008856790978,-1.979229113080259,-0.14577276404664352,-11.517730228499138
1.0,0.0,-3.422532932324657,-0.04436539069363021,-2.6944866424520075,1.0708549664710214,-9.865820392801659,-1.7509949691407973
1.0,1.0,5.083182448940086,0.19903278914490785,-0.8540457093138432,2.065499392263926,-0.7044144098677327,4.4888552701313404
0.0,1.0,-4.068187084298458,-0.24152968746023834,-0.8159599464714931,-1.0315460725871533,1.247106445616877,-8.734406904080835
0.0,1.0,-5.902187222541286,-0.01847659359743392,2.911045520403415,1.926053342715997,4.490889717938069,-1.4721240575592505
1.0,0.0,-8.12516431185264,-0.0829604929498976,0.36781130923178607,-1.3095097983760937,1.0706093173875932,-9.49721511279271
1.0,1.0,4.182164940178673,0.057010542672589315,2.6384928539144714,4.076237999223901,2.275325756072261,6.283981508293678
1.0,1.0,15.193100702885708,0.12469273247304624,-0.7642213810653609,3.410676220621608,0.914986474839173,0.042830550813452106
1.0,0.0,13.244222467126647,-0.03543348012501152,-0.4552228079775439,-2.0499531356844463,-7.486637722512959,-4.462373613557767
1.0,0.0,-13.081144228609904,-0.29155454213165605,-5.009522778472057,-2.801601748192984,-5.475483256131274,-9.643104120642942
0.0,0.0,14.890755080635408,0.2310511597934788,2.7503322931330416,-1.3253142638456894,-0.6911007113264231,3.7399680434709417
0.0,0.0,-10.100980743792668,-0.2280612404201255,3.1141198208966134,-0.384082265185697,1.7041991322959422,-3.7453766631211947
1.0,1.0,0.4019878948404667,0.05653938885403398,2.9017796749543154,3.7656598519412325,1.3282592776570925,5.606020841413807
0.0,0.0,2.363364203793516,-0.18235360721516003,2.3939899388023482,-3.351626192578246,1.3697246416005,-2.0797556347864035
1.0,0.0,-14.887083378352084,-0.37586213294654164,-3.2728811313980164,-2.2377004452514044,-2.8863073702503756,-8.545309410139907
0.0,1.0,-3.0318120701521245,-0.1312251786645391,-1.8840047786191416,3.371095396496777,-2.4987387360218367,-7.14930025062705
1.0,0.0,15.897921064685974,-0.20955349780969068,-1.8755764165756483,-2.02841344220673,-3.5047591026981504,-4.9569671782714595
1.0,0.0,-20.021909105981166,-0.08303456597157194,-6.191728450946844,-3.372222558737832,-9.186179230708799,1.532409528528368
0.0,0.0,32.5699027839277,-0.08431452909921466,-7.371507416177755,2.7565308809739038,-7.041972947070759,-9.71295074292893
1.0,0.0,-18.409276907041704,-0.25400801733628864,-5.710729710246128,-0.206040521280638,-11.377105437339683,5.741092324695568
1.0,1.0,2.065424719595555,-0.11791611241951333,2.009389296379526,2.678004824122816,8.81569980354225,4.1855436970587885
1.0,0.0,-14.572489588264261,-0.1822418923355414,-4.53116166389116,-0.4591793630718848,-12.552945711835605,-3.046497923205107
0.0,1.0,3.9087513749954113,-0.06506296774782327,6.323540005623513,3.0307321314767064,9.675989534921879,-0.033098383482398464
1.0,1.0,12.556354530067537,0.18448299579209182,-1.301732967833227,2.193855461434084,0.5471028782684068,3.584465479214112
0.0,0.0,8.378456075192915,-0.03767074302663076,2.660479433525022,3.6246598830152434,0.020821094730905543,-4.666518755215247
1.0,1.0,-14.35091250617527,-0.14419215732225332,-2.2682875685402797,-1.4211018245817948,-1.6611761610960687,-1.7879590309854803
1.0,0.0,10.629075776165124,0.04199143672866934,1.6087312495856072,-4.99391381430225,1.7748534940436436,-2.4590924368081986
0.0,0.0,-4.024372509682038,-0.1445809347330198,1.201836742420201,-4.503519361903816,3.760989729329169,4.9770974126869145
1.0,1.0,-14.148689342852421,-0.07292234217001453,-1.3526365752493885,-0.22157310489828416,-5.171012036002857,-5.826249198133596
1.0,1.0,15.781873119415955,-0.09925689854035141,-1.4292293748310918,2.3158409162572413,-0.3994598146068127,-0.30301688331058396
